24/07/2019 - 01:12:29 AM	Derp(Joining/Connecting) connected from the server
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:40 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt William(Professional Robber) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:41 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:42 PM	[HURT] Something hurt bananap00p(Police Chief) with 1 damage using Entity [983][func_door_rotating]
24/07/2019 - 11:08:44 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:08:49 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:08:57 PM	[HURT] bananap00p(Police Chief) hurt William(Professional Robber) with 2 damage using fas2_rem870
24/07/2019 - 11:08:57 PM	[HURT] bananap00p(Police Chief) hurt William(Professional Robber) with 2 damage using fas2_rem870
24/07/2019 - 11:08:57 PM	[HURT] bananap00p(Police Chief) hurt William(Professional Robber) with 2 damage using fas2_rem870
24/07/2019 - 11:08:57 PM	[HURT] bananap00p(Police Chief) hurt William(Professional Robber) with 8 damage using fas2_rem870
24/07/2019 - 11:08:57 PM	[HURT] bananap00p(Police Chief) hurt William(Professional Robber) with 8 damage using fas2_rem870
24/07/2019 - 11:08:57 PM	[HURT] bananap00p(Police Chief) hurt William(Professional Robber) with 2 damage using fas2_rem870
24/07/2019 - 11:08:57 PM	[HURT] bananap00p(Police Chief) hurt William(Professional Robber) with 2 damage using fas2_rem870
24/07/2019 - 11:08:57 PM	[HURT] bananap00p(Police Chief) hurt William(Professional Robber) with 2 damage using fas2_rem870
24/07/2019 - 11:09:04 PM	Daniel(Gang Leader) said '/ooc IM RICH'
24/07/2019 - 11:09:07 PM	[HURT] William(Professional Robber) hurt N1C3(Robber) with 64 damage using fas2_ak12
24/07/2019 - 11:09:13 PM	[HURT] N1C3(Robber) hurt bananap00p(Police Chief) with 18 damage using fas2_glock20
24/07/2019 - 11:09:13 PM	[KILL] Bobbicus(Robber) killed bananap00p(Police Chief) with 27 damage using fas2_galil
24/07/2019 - 11:09:22 PM	bananap00p(Police Chief) entered 'gm_giveswep'
24/07/2019 - 11:09:22 PM	[KILL] William(Professional Robber) killed himself
24/07/2019 - 11:09:45 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:09:49 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:09:49 PM	William(Professional Robber) disconnected from the server
24/07/2019 - 11:09:51 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:09:54 PM	Daniel(Gang Leader) said '/OOC IM RICH'
24/07/2019 - 11:09:57 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:09:59 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:10:03 PM	NUT(Professional Robber) said '/advert PD raid succesful'
24/07/2019 - 11:10:13 PM	NUT(Professional Robber) said '/advert AFK'
24/07/2019 - 11:10:23 PM	DrDerpenstein(Robber) said '// NOOOOOOOOOOOOOOOOOO'
24/07/2019 - 11:10:23 PM	[HURT] Daniel(Gang Leader) hurt bananap00p(Police Chief) with 68 damage using fas2_rk95
24/07/2019 - 11:10:23 PM	[KILL] Daniel(Gang Leader) killed bananap00p(Police Chief) with 34 damage using fas2_rk95
24/07/2019 - 11:10:26 PM	bananap00p(Police Chief) disconnected from the server
24/07/2019 - 11:10:27 PM	N1C3(Robber) disconnected from the server
24/07/2019 - 11:10:30 PM	DrDerpenstein(Robber) said '// I HAD WILLIAMS BTC MINERS'
24/07/2019 - 11:10:48 PM	Daniel(Gang Leader) said '/drop'
24/07/2019 - 11:10:56 PM	Daniel(Gang Leader) said '/ooc im getting off but ill be on later'
24/07/2019 - 11:11:05 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:11:07 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:11:16 PM	Daniel(Gang Leader) disconnected from the server
24/07/2019 - 11:13:07 PM	NUT(Professional Robber) said '/a where did everyone go???'
24/07/2019 - 11:16:30 PM	Bobbicus(Robber) spawned a 'models/props_lab/blastdoor001b.mdl'
24/07/2019 - 11:16:32 PM	Bobbicus(Robber) spawned a 'models/props_lab/blastdoor001c.mdl'
24/07/2019 - 11:16:56 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:16:58 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:17:00 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:17:06 PM	Bobbicus(Robber) spawned a 'models/props_lab/blastdoor001b.mdl'
24/07/2019 - 11:17:11 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:17:13 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:17:15 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:18:16 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:18:19 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:18:21 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:18:21 PM	Bobbicus(Robber) spawned a 'models/props_lab/blastdoor001c.mdl'
24/07/2019 - 11:18:53 PM	Bobbicus(Robber) used 'weld'
24/07/2019 - 11:18:53 PM	Bobbicus(Robber) used 'weld'
24/07/2019 - 11:19:10 PM	Bobbicus(Robber) used 'weld'
24/07/2019 - 11:19:11 PM	Bobbicus(Robber) used 'weld'
24/07/2019 - 11:19:16 PM	Bobbicus(Robber) used 'weld'
24/07/2019 - 11:19:16 PM	Bobbicus(Robber) used 'weld'
24/07/2019 - 11:19:25 PM	Bobbicus(Robber) used 'fading_door'
24/07/2019 - 11:19:29 PM	Bobbicus(Robber) used 'keypad_willox'
24/07/2019 - 11:19:30 PM	Bobbicus(Robber) used 'keypad_willox'
24/07/2019 - 11:19:31 PM	Bobbicus(Robber) used 'keypad_willox'
24/07/2019 - 11:19:41 PM	Bobbicus(Robber) used 'keypad_willox'
24/07/2019 - 11:19:43 PM	Bobbicus(Robber) used 'keypad_willox'
24/07/2019 - 11:19:43 PM	Bobbicus(Robber) used 'keypad_willox'
24/07/2019 - 11:19:43 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:19:45 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:19:49 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:20:19 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:21:29 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:21:31 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:21:33 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:22:34 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:22:39 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:22:41 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:22:48 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:22:56 PM	Bobbicus(Robber) bought 'Bitminer Rack' for $100000
24/07/2019 - 11:22:56 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:23:11 PM	Bobbicus(Robber) bought 'Bitminer Server' for $50000
24/07/2019 - 11:23:14 PM	Bobbicus(Robber) bought 'Bitminer Server' for $50000
24/07/2019 - 11:23:16 PM	Bobbicus(Robber) bought 'Bitminer Server' for $50000
24/07/2019 - 11:23:18 PM	Bobbicus(Robber) bought 'Bitminer Server' for $50000
24/07/2019 - 11:23:21 PM	Bobbicus(Robber) bought 'Bitminer Server' for $50000
24/07/2019 - 11:23:25 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:23:27 PM	Bobbicus(Robber) bought 'Bitminer Server' for $50000
24/07/2019 - 11:23:29 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:23:30 PM	Bobbicus(Robber) bought 'Bitminer Server' for $50000
24/07/2019 - 11:23:32 PM	Bobbicus(Robber) bought 'Bitminer Server' for $50000
24/07/2019 - 11:23:53 PM	Bobbicus(Robber) bought 'Generator' for $6000
24/07/2019 - 11:24:15 PM	Bobbicus(Robber) bought 'Power Lead' for $500
24/07/2019 - 11:25:11 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:25:13 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:25:15 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:25:24 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:25:33 PM	Bobbicus(Robber) bought 'Bitminer S2' for $25000
24/07/2019 - 11:25:35 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:25:45 PM	Bobbicus(Robber) bought 'Bitminer S2' for $25000
24/07/2019 - 11:25:48 PM	Bobbicus(Robber) bought 'Bitminer S2' for $25000
24/07/2019 - 11:25:51 PM	Bobbicus(Robber) bought 'Bitminer S2' for $25000
24/07/2019 - 11:26:23 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:27:33 PM	Bobbicus(Robber) bought 'Generator' for $6000
24/07/2019 - 11:27:42 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:27:44 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:27:46 PM	Bobbicus(Robber) bought 'Extension Lead' for $500
24/07/2019 - 11:27:46 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:27:49 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:28:10 PM	Bobbicus(Robber) bought 'Power Lead' for $500
24/07/2019 - 11:28:13 PM	Bobbicus(Robber) bought 'Power Lead' for $500
24/07/2019 - 11:28:15 PM	Bobbicus(Robber) bought 'Power Lead' for $500
24/07/2019 - 11:28:17 PM	Bobbicus(Robber) bought 'Power Lead' for $500
24/07/2019 - 11:28:37 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:28:39 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:28:41 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:29:08 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:29:10 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:29:18 PM	DrDerpenstein(Robber) bought 'Gold Printer' for $250000
24/07/2019 - 11:29:53 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:30:45 PM	Bobbicus(Robber) bought 'Fuel' for $500
24/07/2019 - 11:30:52 PM	Bobbicus(Robber) bought 'Fuel' for $500
24/07/2019 - 11:31:04 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:31:07 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:31:13 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:31:15 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:31:42 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
24/07/2019 - 11:31:44 PM	DrDerpenstein(Robber) bought 'Fuel' for $500
